437,Cops and Robbersons (1994),Cops and Robbersons ,1994,Comedy
438,Cowboy Way the (1994),Cowboy Way the ,1994,Action|Comedy|Drama
440,Dave (1993),Dave ,1993,Comedy|Romance
441,Dazed and Confused (1993),Dazed and Confused ,1993,Comedy
442,Demolition Man (1993),Demolition Man ,1993,Action|Adventure|Sci-Fi
443,Endless Summer 2 the (1994),Endless Summer 2 the ,1994,Adventure|Documentary
444,Even Cowgirls Get the Blues (1993),Even Cowgirls Get the Blues ,1993,Comedy|Romance
445,Fatal Instinct (1993),Fatal Instinct ,1993,Comedy
446,Farewell My Concubine (Ba wang bie ji) (1993),Farewell My Concubine ,1993,Drama|Romance
447,Favor the (1994),Favor the ,1994,Comedy|Romance
448,Fearless (1993),Fearless ,1993,Drama
449,Fear of a Black Hat (1994),Fear of a Black Hat ,1994,Comedy
450,With Honors (1994),With Honors ,1994,Comedy|Drama
451,Flesh and Bone (1993),Flesh and Bone ,1993,Drama|Mystery|Romance
452,Widows' Peak (1994),Widows' Peak ,1994,Drama
453,For Love or Money (1993),For Love or Money ,1993,Comedy|Romance
454,Firm the (1993),Firm the ,1993,Drama|Thriller
455,Free Willy (1993),Free Willy ,1993,Adventure|Children|Drama
456,Fresh (1994),Fresh ,1994,Crime|Drama|Thriller
457,Fugitive the (1993),Fugitive the ,1993,Thriller
458,Geronimo: An American Legend (1993),Geronimo: An American Legend ,1993,Drama|Western
459,Getaway the (1994),Getaway the ,1994,Action|Adventure|Crime|Drama|Romance|Thriller
460,Getting Even with Dad (1994),Getting Even with Dad ,1994,Comedy
461,Go Fish (1994),Go Fish ,1994,Drama|Romance
462,Good Man in Africa a (1994),Good Man in Africa a ,1994,Action|Adventure
463,Guilty as Sin (1993),Guilty as Sin ,1993,Crime|Drama|Thriller
464,Hard Target (1993),Hard Target ,1993,Action|Adventure|Crime|Thriller
465,Heaven & Earth (1993),Heaven & Earth ,1993,Action|Drama|War
466,Hot Shots! Part Deux (1993),Hot Shots! Part Deux ,1993,Action|Comedy|War
467,Live Nude Girls (1995),Live Nude Girls ,1995,Comedy
468,Englishman Who Went Up a Hill But Came Down a Mountain the (1995),Englishman Who Went Up a Hill But Came Down a Mountain the ,1995,Comedy|Romance
469,House of the Spirits the (1993),House of the Spirits the ,1993,Drama|Romance
470,House Party 3 (1994),House Party 3 ,1994,Comedy
471,Hudsucker Proxy the (1994),Hudsucker Proxy the ,1994,Comedy
472,I'll Do Anything (1994),I'll Do Anything ,1994,Comedy|Drama
473,In the Army Now (1994),In the Army Now ,1994,Comedy|War
474,In the Line of Fire (1993),In the Line of Fire ,1993,Action|Thriller
475,In the Name of the Father (1993),In the Name of the Father ,1993,Drama
476,Inkwell the (1994),Inkwell the ,1994,Comedy|Drama
477,What's Love Got to Do with It? (1993),What's Love Got to Do with It? ,1993,Drama|Musical
478,Jimmy Hollywood (1994),Jimmy Hollywood ,1994,Comedy|Crime|Drama
479,Judgment Night (1993),Judgment Night ,1993,Action|Crime|Thriller
480,Jurassic Park (1993),Jurassic Park ,1993,Action|Adventure|Sci-Fi|Thriller
481,Kalifornia (1993),Kalifornia ,1993,Drama|Thriller
482,Killing Zoe (1994),Killing Zoe ,1994,Crime|Drama|Thriller
483,King of the Hill (1993),King of the Hill ,1993,Drama
484,Lassie (1994),Lassie ,1994,Adventure|Children
485,Last Action Hero (1993),Last Action Hero ,1993,Action|Adventure|Comedy|Fantasy
486,Life with Mikey (1993),Life with Mikey ,1993,Comedy
487,Lightning Jack (1994),Lightning Jack ,1994,Comedy|Western
488,M. Butterfly (1993),M. Butterfly ,1993,Drama|Romance
489,Made in America (1993),Made in America ,1993,Comedy
490,Malice (1993),Malice ,1993,Thriller
491,Man Without a Face the (1993),Man Without a Face the ,1993,Drama
492,Manhattan Murder Mystery (1993),Manhattan Murder Mystery ,1993,Comedy|Mystery
493,Menace II Society (1993),Menace II Society ,1993,Action|Crime|Drama
494,Executive Decision (1996),Executive Decision ,1996,Action|Adventure|Thriller
495,In the Realm of the Senses (Ai no corrida) (1976),In the Realm of the Senses ,1976,Drama
496,What Happened Was... (1994),What Happened Was... ,1994,Comedy|Drama|Romance|Thriller
497,Much Ado About Nothing (1993),Much Ado About Nothing ,1993,Comedy|Romance
498,Mr. Jones (1993),Mr. Jones ,1993,Drama|Romance
499,Mr. Wonderful (1993),Mr. Wonderful ,1993,Comedy|Romance
500,Mrs. Doubtfire (1993),Mrs. Doubtfire ,1993,Comedy|Drama
501,Naked (1993),Naked ,1993,Drama
502,Next Karate Kid the (1994),Next Karate Kid the ,1994,Action|Children|Romance
504,No Escape (1994),No Escape ,1994,Action|Drama|Sci-Fi
505,North (1994),North ,1994,Comedy
506,Orlando (1992),Orlando ,1992,Drama|Fantasy|Romance
507,Perfect World a (1993),Perfect World a ,1993,Crime|Drama|Thriller
508,Philadelphia (1993),Philadelphia ,1993,Drama
509,Piano the (1993),Piano the ,1993,Drama|Romance
510,Poetic Justice (1993),Poetic Justice ,1993,Drama
511,Program the (1993),Program the ,1993,Action|Drama
512,Puppet Masters the (1994),Puppet Masters the ,1994,Horror|Sci-Fi
513,Radioland Murders (1994),Radioland Murders ,1994,Comedy|Mystery|Romance
514,Ref the (1994),Ref the ,1994,Comedy
515,Remains of the Day the (1993),Remains of the Day the ,1993,Drama|Romance
516,Renaissance Man (1994),Renaissance Man ,1994,Comedy|Drama
517,Rising Sun (1993),Rising Sun ,1993,Action|Drama|Mystery
518,Road to Wellville the (1994),Road to Wellville the ,1994,Comedy
519,RoboCop 3 (1993),RoboCop 3 ,1993,Action|Crime|Drama|Sci-Fi|Thriller
520,Robin Hood: Men in Tights (1993),Robin Hood: Men in Tights ,1993,Comedy
521,Romeo Is Bleeding (1993),Romeo Is Bleeding ,1993,Crime|Thriller
522,Romper Stomper (1992),Romper Stomper ,1992,Action|Drama
523,Ruby in Paradise (1993),Ruby in Paradise ,1993,Drama
524,Rudy (1993),Rudy ,1993,Drama
527,Schindler's List (1993),Schindler's List ,1993,Drama|War
528,Scout the (1994),Scout the ,1994,Comedy|Drama
529,Searching for Bobby Fischer (1993),Searching for Bobby Fischer ,1993,Drama
531,Secret Garden the (1993),Secret Garden the ,1993,Children|Drama
532,Serial Mom (1994),Serial Mom ,1994,Comedy|Crime|Horror
533,Shadow the (1994),Shadow the ,1994,Action|Adventure|Fantasy|Mystery
534,Shadowlands (1993),Shadowlands ,1993,Drama|Romance
535,Short Cuts (1993),Short Cuts ,1993,Drama
536,Simple Twist of Fate a (1994),Simple Twist of Fate a ,1994,Drama
537,Sirens (1994),Sirens ,1994,Drama
538,Six Degrees of Separation (1993),Six Degrees of Separation ,1993,Drama
539,Sleepless in Seattle (1993),Sleepless in Seattle ,1993,Comedy|Drama|Romance
540,Sliver (1993),Sliver ,1993,Thriller
541,Blade Runner (1982),Blade Runner ,1982,Action|Sci-Fi|Thriller
542,Son in Law (1993),Son in Law ,1993,Comedy|Drama|Romance
543,So I Married an Axe Murderer (1993),So I Married an Axe Murderer ,1993,Comedy|Romance|Thriller
544,Striking Distance (1993),Striking Distance ,1993,Action|Crime
546,Super Mario Bros. (1993),Super Mario Bros. ,1993,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi
547,Surviving the Game (1994),Surviving the Game ,1994,Action|Adventure|Thriller
548,Terminal Velocity (1994),Terminal Velocity ,1994,Action|Mystery|Thriller
549,Thirty-Two Short Films About Glenn Gould (1993),Thirty-Two Short Films About Glenn Gould ,1993,Drama|Musical
550,Threesome (1994),Threesome ,1994,Comedy|Romance
551,Nightmare Before Christmas the (1993),Nightmare Before Christmas the ,1993,Animation|Children|Fantasy|Musical
552,Three Musketeers the (1993),Three Musketeers the ,1993,Action|Adventure|Comedy|Romance
553,Tombstone (1993),Tombstone ,1993,Action|Drama|Western
554,Trial by Jury (1994),Trial by Jury ,1994,Crime|Drama|Thriller
555,True Romance (1993),True Romance ,1993,Crime|Thriller
556,War Room the (1993),War Room the ,1993,Documentary
558,Pagemaster the (1994),Pagemaster the ,1994,Action|Adventure|Animation|Children|Fantasy
561,Killer (Bulletproof Heart) (1994),Killer ,1994,Drama|Thriller
562,Welcome to the Dollhouse (1995),Welcome to the Dollhouse ,1995,Comedy|Drama
563,Germinal (1993),Germinal ,1993,Drama|Romance
564,Chasers (1994),Chasers ,1994,Comedy
565,Cronos (1993),Cronos ,1993,Drama|Horror
567,Kika (1993),Kika ,1993,Comedy|Drama
568,Bhaji on the Beach (1993),Bhaji on the Beach ,1993,Comedy|Drama
569,Little Big League (1994),Little Big League ,1994,Comedy|Drama
570,Slingshot the (Kadisbellan) (1993),Slingshot the ,1993,Comedy|Drama
571,Wedding Gift the (1994),Wedding Gift the ,1994,Drama|Romance
573,Ciao Professore! (Io speriamo che me la cavo) (1992),Ciao Professore! ,1992,Drama
574,Spanking the Monkey (1994),Spanking the Monkey ,1994,Comedy|Drama
575,Little Rascals the (1994),Little Rascals the ,1994,Children|Comedy
577,Andre (1994),Andre ,1994,Adventure|Children|Drama
580,Princess Caraboo (1994),Princess Caraboo ,1994,Drama
581,Celluloid Closet the (1995),Celluloid Closet the ,1995,Documentary
583,Dear Diary (Caro Diario) (1994),Dear Diary ,1994,Comedy|Drama
585,Brady Bunch Movie the (1995),Brady Bunch Movie the ,1995,Comedy
586,Home Alone (1990),Home Alone ,1990,Children|Comedy
587,Ghost (1990),Ghost ,1990,Comedy|Drama|Fantasy|Romance|Thriller
588,Aladdin (1992),Aladdin ,1992,Adventure|Animation|Children|Comedy|Musical
589,Terminator 2: Judgment Day (1991),Terminator 2: Judgment Day ,1991,Action|Sci-Fi
590,Dances with Wolves (1990),Dances with Wolves ,1990,Adventure|Drama|Western
592,Batman (1989),Batman ,1989,Action|Crime|Thriller
593,Silence of the Lambs the (1991),Silence of the Lambs the ,1991,Crime|Horror|Thriller
594,Snow White and the Seven Dwarfs (1937),Snow White and the Seven Dwarfs ,1937,Animation|Children|Drama|Fantasy|Musical
595,Beauty and the Beast (1991),Beauty and the Beast ,1991,Animation|Children|Fantasy|Musical|Romance|IMAX
596,Pinocchio (1940),Pinocchio ,1940,Animation|Children|Fantasy|Musical
597,Pretty Woman (1990),Pretty Woman ,1990,Comedy|Romance
599,Wild Bunch the (1969),Wild Bunch the ,1969,Adventure|Western
600,Love and a .45 (1994),Love and a .45 ,1994,Action|Comedy|Crime
602,Great Day in Harlem a (1994),Great Day in Harlem a ,1994,Documentary
603,Bye Bye love (1995),Bye Bye love ,1995,Comedy
605,One Fine Day (1996),One Fine Day ,1996,Drama|Romance
606,Candyman: Farewell to the Flesh (1995),Candyman: Farewell to the Flesh ,1995,Fantasy|Horror
608,Fargo (1996),Fargo ,1996,Comedy|Crime|Drama|Thriller
609,Homeward Bound II: Lost in San Francisco (1996),Homeward Bound II: Lost in San Francisco ,1996,Adventure|Children
610,Heavy Metal (1981),Heavy Metal ,1981,Action|Adventure|Animation|Horror|Sci-Fi
611,Hellraiser: Bloodline (1996),Hellraiser: Bloodline ,1996,Action|Horror|Sci-Fi
612,Pallbearer the (1996),Pallbearer the ,1996,Comedy
613,Jane Eyre (1996),Jane Eyre ,1996,Drama|Romance
615,Bread and Chocolate (Pane e cioccolata) (1973),Bread and Chocolate ,1973,Comedy|Drama
616,Aristocats the (1970),Aristocats the ,1970,Animation|Children
617,Flower of My Secret the (La flor de mi secreto) (1995),Flower of My Secret the ,1995,Comedy|Drama
618,Two Much (1995),Two Much ,1995,Comedy|Romance
619,Ed (1996),Ed ,1996,Comedy
621,My Favorite Season (1993),My Favorite Season ,1993,Drama
626,Thin Line Between Love and Hate a (1996),Thin Line Between Love and Hate a ,1996,Comedy
627,Last Supper the (1995),Last Supper the ,1995,Drama|Thriller
628,Primal Fear (1996),Primal Fear ,1996,Crime|Drama|Mystery|Thriller
630,Carried Away (1996),Carried Away ,1996,Drama|Romance
631,All Dogs Go to Heaven 2 (1996),All Dogs Go to Heaven 2 ,1996,Adventure|Animation|Children|Fantasy|Musical|Romance
632,Land and Freedom (Tierra y libertad) (1995),Land and Freedom ,1995,Drama|War
633,Denise Calls Up (1995),Denise Calls Up ,1995,Comedy
634,Theodore Rex (1995),Theodore Rex ,1995,Comedy
635,Family Thing a (1996),Family Thing a ,1996,Comedy|Drama
637,Sgt. Bilko (1996),Sgt. Bilko ,1996,Comedy
638,Jack and Sarah (1995),Jack and Sarah ,1995,Romance
639,Girl 6 (1996),Girl 6 ,1996,Comedy|Drama
640,Diabolique (1996),Diabolique ,1996,Drama|Thriller
645,Nelly & Monsieur Arnaud (1995),Nelly & Monsieur Arnaud ,1995,Drama
647,Courage Under Fire (1996),Courage Under Fire ,1996,Action|Crime|Drama|War
648,Mission: Impossible (1996),Mission: Impossible ,1996,Action|Adventure|Mystery|Thriller
650,Moll Flanders (1996),Moll Flanders ,1996,Drama
653,Dragonheart (1996),Dragonheart ,1996,Action|Adventure|Fantasy
656,Eddie (1996),Eddie ,1996,Comedy
659,Purple Noon (Plein soleil) (1960),Purple Noon ,1960,Crime|Drama|Thriller
661,James and the Giant Peach (1996),James and the Giant Peach ,1996,Adventure|Animation|Children|Fantasy|Musical
662,Fear (1996),Fear ,1996,Thriller
663,Kids in the Hall: Brain Candy (1996),Kids in the Hall: Brain Candy ,1996,Comedy
664,Faithful (1996),Faithful ,1996,Comedy
665,Underground (1995),Underground ,1995,Comedy|Drama|War
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Bloodsport 2 ,1996,Action
668,Song of the Little Road (Pather Panchali) (1955),Song of the Little Road ,1955,Drama
670,World of Apu the (Apur Sansar) (1959),World of Apu the ,1959,Drama
671,Mystery Science Theater 3000: The Movie (1996),Mystery Science Theater 3000: The Movie ,1996,Comedy|Sci-Fi
673,Space Jam (1996),Space Jam ,1996,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
674,Barbarella (1968),Barbarella ,1968,Adventure|Comedy|Sci-Fi
678,Some Folks Call It a Sling Blade (1993),Some Folks Call It a Sling Blade ,1993,Drama|Thriller
680,Alphaville (Alphaville une étrange aventure de Lemmy Caution) (1965),Alphaville ,1965,Drama|Mystery|Romance|Sci-Fi|Thriller
681,Coup de torchon (Clean Slate) (1981),Coup de torchon ,1981,Crime
685,It's My Party (1996),It's My Party ,1996,Drama
688,Operation Dumbo Drop (1995),Operation Dumbo Drop ,1995,Action|Adventure|Comedy|War
691,Mrs. Winterbourne (1996),Mrs. Winterbourne ,1996,Comedy|Romance
692,Solo (1996),Solo ,1996,Action|Sci-Fi|Thriller
694,Substitute the (1996),Substitute the ,1996,Action|Crime|Drama
695,True Crime (1996),True Crime ,1996,Mystery|Thriller
697,Feeling Minnesota (1996),Feeling Minnesota ,1996,Drama|Romance
700,Angus (1995),Angus ,1995,Comedy
702,Faces (1968),Faces ,1968,Drama
703,Boys (1996),Boys ,1996,Drama
704,Quest the (1996),Quest the ,1996,Action|Adventure
705,Cosi (1996),Cosi ,1996,Comedy
706,Sunset Park (1996),Sunset Park ,1996,Drama
707,Mulholland Falls (1996),Mulholland Falls ,1996,Crime|Drama|Thriller
708,Truth About Cats & Dogs the (1996),Truth About Cats & Dogs the ,1996,Comedy|Romance
709,Oliver & Company (1988),Oliver & Company ,1988,Adventure|Animation|Children|Comedy|Musical
710,Celtic Pride (1996),Celtic Pride ,1996,Comedy
711,Flipper (1996),Flipper ,1996,Adventure|Children
714,Dead Man (1995),Dead Man ,1995,Drama|Mystery|Western
715,Horseman on the Roof the (Hussard sur le toit le) (1995),Horseman on the Roof the ,1995,Drama|Romance
716,Switchblade Sisters (1975),Switchblade Sisters ,1975,Crime
718,Visitors the (Visiteurs les) (1993),Visitors the ,1993,Comedy|Fantasy|Sci-Fi
719,Multiplicity (1996),Multiplicity ,1996,Comedy
720,Wallace & Gromit: The Best of Aardman Animation (1996),Wallace & Gromit: The Best of Aardman Animation ,1996,Adventure|Animation|Comedy
722,Haunted World of Edward D. Wood Jr. the (1996),Haunted World of Edward D. Wood Jr. the ,1996,Documentary
724,Craft the (1996),Craft the ,1996,Drama|Fantasy|Horror|Thriller
725,Great White Hype the (1996),Great White Hype the ,1996,Comedy
726,Last Dance (1996),Last Dance ,1996,Drama
728,Cold Comfort Farm (1995),Cold Comfort Farm ,1995,Comedy
731,Heaven's Prisoners (1996),Heaven's Prisoners ,1996,Crime|Thriller
732,Original Gangstas (1996),Original Gangstas ,1996,Crime
733,Rock the (1996),Rock the ,1996,Action|Adventure|Thriller
735,Cemetery Man (Dellamorte Dellamore) (1994),Cemetery Man ,1994,Horror
736,Twister (1996),Twister ,1996,Action|Adventure|Romance|Thriller
737,Barb Wire (1996),Barb Wire ,1996,Action|Sci-Fi
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Ghost in the Shell ,1995,Animation|Sci-Fi
742,Thinner (1996),Thinner ,1996,Horror|Thriller
743,Spy Hard (1996),Spy Hard ,1996,Comedy
745,Wallace & Gromit: A Close Shave (1995),Wallace & Gromit: A Close Shave ,1995,Animation|Children|Comedy
746,Force of Evil (1948),Force of Evil ,1948,Film-Noir
747,Stupids the (1996),Stupids the ,1996,Comedy
748,Arrival the (1996),Arrival the ,1996,Action|Sci-Fi|Thriller
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,1964,Comedy|War
753,Month by the Lake a (1995),Month by the Lake a ,1995,Comedy|Drama|Romance
754,Gold Diggers: The Secret of Bear Mountain (1995),Gold Diggers: The Secret of Bear Mountain ,1995,Adventure|Children
757,Ashes of Time (Dung che sai duk) (1994),Ashes of Time ,1994,Drama
759,Maya Lin: A Strong Clear Vision (1994),Maya Lin: A Strong Clear Vision ,1994,Documentary
760,Stalingrad (1993),Stalingrad ,1993,Drama|War
761,Phantom the (1996),Phantom the ,1996,Action|Adventure
762,Striptease (1996),Striptease ,1996,Comedy|Crime
764,Heavy (1995),Heavy ,1995,Drama|Romance
765,Jack (1996),Jack ,1996,Comedy|Drama
766,I Shot Andy Warhol (1996),I Shot Andy Warhol ,1996,Drama
767,Grass Harp the (1995),Grass Harp the ,1995,Comedy|Drama
778,Trainspotting (1996),Trainspotting ,1996,Comedy|Crime|Drama
779,'Til There Was You (1997),'Til There Was You ,1997,Drama|Romance
780,Independence Day (a.k.a. ID4) (1996),Independence Day ,1996,Action|Adventure|Sci-Fi|Thriller
781,Stealing Beauty (1996),Stealing Beauty ,1996,Drama
782,Fan the (1996),Fan the ,1996,Drama|Thriller
783,Hunchback of Notre Dame the (1996),Hunchback of Notre Dame the ,1996,Animation|Children|Drama|Musical|Romance
784,Cable Guy the (1996),Cable Guy the ,1996,Comedy|Thriller
785,Kingpin (1996),Kingpin ,1996,Comedy
786,Eraser (1996),Eraser ,1996,Action|Drama|Thriller
788,Nutty Professor the (1996),Nutty Professor the ,1996,Comedy|Fantasy|Romance|Sci-Fi
798,Daylight (1996),Daylight ,1996,Action|Adventure|Drama|Thriller
799,Frighteners the (1996),Frighteners the ,1996,Comedy|Horror|Thriller
800,Lone Star (1996),Lone Star ,1996,Drama|Mystery|Western
801,Harriet the Spy (1996),Harriet the Spy ,1996,Children|Comedy
802,Phenomenon (1996),Phenomenon ,1996,Drama|Romance
803,Walking and Talking (1996),Walking and Talking ,1996,Comedy|Drama|Romance
804,She's the One (1996),She's the One ,1996,Comedy|Romance
805,Time to Kill a (1996),Time to Kill a ,1996,Drama|Thriller
806,American Buffalo (1996),American Buffalo ,1996,Crime|Drama
807,Rendezvous in Paris (Rendez-vous de Paris les) (1995),Rendezvous in Paris ,1995,Comedy|Romance
808,Alaska (1996),Alaska ,1996,Adventure|Children
809,Fled (1996),Fled ,1996,Action|Adventure
810,Kazaam (1996),Kazaam ,1996,Children|Comedy|Fantasy
813,Larger Than Life (1996),Larger Than Life ,1996,Comedy
818,Very Brady Sequel a (1996),Very Brady Sequel a ,1996,Comedy
824,Kaspar Hauser (1993),Kaspar Hauser ,1993,Drama|Mystery
828,Adventures of Pinocchio the (1996),Adventures of Pinocchio the ,1996,Adventure|Children
829,Joe's Apartment (1996),Joe's Apartment ,1996,Comedy|Fantasy|Musical
830,First Wives Club the (1996),First Wives Club the ,1996,Comedy
831,Stonewall (1995),Stonewall ,1995,Drama
832,Ransom (1996),Ransom ,1996,Crime|Thriller
833,High School High (1996),High School High ,1996,Comedy
834,Phat Beach (1996),Phat Beach ,1996,Comedy
835,Foxfire (1996),Foxfire ,1996,Drama
836,Chain Reaction (1996),Chain Reaction ,1996,Action|Adventure|Thriller
837,Matilda (1996),Matilda ,1996,Children|Comedy|Fantasy
